league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,src_league
GER-Bundesliga,2025-26,Wolfsburg,Jonas Adjetey,3,2025,131,14419,D S,4,134,0,0.08738634176552296,0,0.08738634176552296,0,0.0,3,0,1,0,0.20915670320391655,0.17573834210634232,GER1
GER-Bundesliga,2025-26,Wolfsburg,Jonas Wind,3,2025,131,10394,F S,11,480,1,1.382240418344736,1,1.382240418344736,0,0.2623850591480732,9,5,1,0,2.308900620788336,1.0269743390381336,GER1
GER-Bundesliga,2025-26,Wolfsburg,Kamil Grabara,3,2025,131,12964,GK,34,3060,0,0.03640927001833916,0,0.03640927001833916,0,0.04049020633101463,1,3,1,0,4.599022266454995,4.5585320591926575,GER1
GER-Bundesliga,2025-26,Wolfsburg,Kento Shiogai,3,2025,131,14371,M S,12,292,1,1.8814079575240612,1,1.8814079575240612,0,0.5708257630467415,9,2,3,0,2.8516479656100273,0.4630212336778641,GER1
GER-Bundesliga,2025-26,Wolfsburg,Kevin Paredes,3,2025,131,10395,M S,6,151,0,0.06398154236376286,0,0.06398154236376286,0,0.04308099299669266,2,1,1,0,0.6420955136418343,0.535032982006669,GER1
GER-Bundesliga,2025-26,Wolfsburg,Kilian Fischer,3,2025,131,11031,D S,11,801,0,0.08712375164031982,0,0.08712375164031982,0,0.4677412435412407,2,3,0,0,1.9711496345698833,1.804927940480411,GER1
GER-Bundesliga,2025-26,Wolfsburg,Konstantinos Koulierakis,3,2025,131,13063,D S,29,2476,4,3.5553980004042387,4,3.5553980004042387,1,1.7689252914860845,26,14,5,0,7.746201686561108,6.606250849552453,GER1
GER-Bundesliga,2025-26,Wolfsburg,Lovro Majer,3,2025,131,9931,M S,28,1390,2,3.5951214293017983,2,3.5951214293017983,3,2.9318193439394236,27,21,5,0,8.230100117623806,2.8397826477885246,GER1
GER-Bundesliga,2025-26,Wolfsburg,Mattias Svanberg,3,2025,131,6974,M S,24,814,3,3.0017038471996784,3,3.0017038471996784,1,0.8542640991508961,21,6,4,1,4.753424547612667,2.098399179056287,GER1
GER-Bundesliga,2025-26,Wolfsburg,Maximilian Arnold,3,2025,131,153,M S,25,1837,1,0.36739245522767305,1,0.36739245522767305,4,4.247929247096181,13,29,5,0,5.136144082993269,4.320300527848303,GER1
GER-Bundesliga,2025-26,Wolfsburg,Mohammed Amoura,3,2025,131,13062,F M S,30,1949,8,9.956500393338501,7,9.198723715730011,3,3.972602378576994,60,24,2,0,14.962777476757765,4.446937231346965,GER1
GER-Bundesliga,2025-26,Wolfsburg,Moritz Jenz,3,2025,131,9943,D S,22,1795,1,0.6638292074203491,1,0.6638292074203491,0,0.06816104240715504,5,2,6,1,3.456455777399242,3.388294734992087,GER1
GER-Bundesliga,2025-26,Wolfsburg,Patrick Wimmer,3,2025,131,9730,F M S,25,1678,4,3.6373985055834055,4,3.6373985055834055,3,2.249568970873952,24,16,4,0,8.324480776675045,3.4726307252421975,GER1
GER-Bundesliga,2025-26,Wolfsburg,Pharell Hensel,3,2025,131,14174,M S,5,68,0,0.018602386116981506,0,0.018602386116981506,0,0.0,1,0,0,0,0.018602386116981506,0.0,GER1
GER-Bundesliga,2025-26,Wolfsburg,Sael Kumbedi,3,2025,131,11157,D M S,24,1825,0,0.46463706623762846,0,0.46463706623762846,5,3.120423424988985,5,18,2,0,6.11135661881417,4.07589796371758,GER1
GER-Bundesliga,2025-26,Wolfsburg,Vinicius Souza,3,2025,131,10872,M S,24,1794,0,0.7309565888717771,0,0.7309565888717771,0,0.7795633533969522,9,8,5,0,5.024353690445423,4.415433967486024,GER1
GER-Bundesliga,2025-26,Wolfsburg,Václav Cerny,3,2025,131,11851,S,2,40,0,0.07103131711483002,0,0.07103131711483002,0,0.0,1,0,0,0,0.09345263987779617,0.022421324625611305,GER1
GER-Bundesliga,2025-26,Wolfsburg,Yannick Gerhardt,3,2025,131,140,D M S,19,1080,1,1.152172677218914,1,1.152172677218914,0,0.9047546237707138,11,8,1,0,2.5076904222369194,1.1791252885013819,GER1
GER-Bundesliga,2026-27,Augsburg,Anton Kade,3,2026,121,10288,M,1,90,1,1.9308350086212158,1,1.9308350086212158,1,0.9802594780921936,6,2,0,0,2.6802303791046143,0.10275519639253616,GER1
GER-Bundesliga,2026-27,Augsburg,Calvin Brackelmann,3,2026,121,15010,D,1,90,0,0.07039452344179153,0,0.07039452344179153,0,0.08589690923690796,2,1,0,0,1.0774356126785278,0.9721798896789551,GER1
GER-Bundesliga,2026-27,Augsburg,Chrislain Matsima,3,2026,121,8643,D,1,90,0,0.0,0,0.0,0,0.01935875043272972,0,1,0,0,1.0749350786209106,1.0555763244628906,GER1
GER-Bundesliga,2026-27,Augsburg,Fabian Rieder,3,2026,121,12038,M,1,84,0,0.05000254884362221,0,0.05000254884362221,1,0.6341941356658936,2,2,1,0,1.2283765077590942,0.5441798567771912,GER1
GER-Bundesliga,2026-27,Augsburg,Finn Dahmen,3,2026,121,6596,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7270162105560303,0.7270162105560303,GER1
GER-Bundesliga,2026-27,Augsburg,Han-Noah Massengo,3,2026,121,7264,M,1,90,0,0.0,0,0.0,0,0.7644591927528381,0,4,0,0,1.6424027681350708,0.9491995573043823,GER1
GER-Bundesliga,2026-27,Augsburg,Hennes Behrens,3,2026,121,13414,D,1,90,0,0.0,0,0.0,0,0.08812958002090454,0,1,0,0,2.8090102672576904,2.8090102672576904,GER1
GER-Bundesliga,2026-27,Augsburg,Jeffrey Gouweleeuw,3,2026,121,2665,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.08339644223451614,0.08339644223451614,GER1
GER-Bundesliga,2026-27,Augsburg,Marius Wolf,3,2026,121,2693,D,1,90,0,0.14498259127140045,0,0.14498259127140045,0,2.5865206718444824,2,7,0,0,1.795738935470581,0.4560502767562866,GER1
GER-Bundesliga,2026-27,Augsburg,Mert Kömür,3,2026,121,11604,S,1,13,0,0.4280000627040863,0,0.4280000627040863,0,0.0,1,0,0,0,0.5113964676856995,0.08339644223451614,GER1
GER-Bundesliga,2026-27,Augsburg,Michael Gregoritsch,3,2026,121,171,F,1,84,1,1.492366909980774,1,1.492366909980774,0,0.06699365377426147,4,1,0,0,1.6107916831970215,0.5635386109352112,GER1
GER-Bundesliga,2026-27,Augsburg,Noahkai Banks,3,2026,121,13149,D,1,90,0,0.6678217053413391,0,0.6678217053413391,0,0.028838180005550385,2,1,0,0,1.2891100645065308,1.1743749380111694,GER1
GER-Bundesliga,2026-27,Augsburg,Robin Fellhauer,3,2026,121,13865,M,1,77,0,0.20518840849399567,0,0.20518840849399567,0,0.0,3,0,0,0,1.2763595581054688,1.17691969871521,GER1
GER-Bundesliga,2026-27,Augsburg,Rodrigo Ribeiro,3,2026,121,12418,S,1,6,1,0.5468937754631042,1,0.5468937754631042,0,0.0,2,0,0,0,0.5468937754631042,0.0,GER1
GER-Bundesliga,2026-27,Augsburg,Seol Young-Woo,3,2026,121,15011,S,1,1,0,0.0,0,0.0,1,0.08339644223451614,0,1,0,0,0.08339644223451614,0.0,GER1
GER-Bundesliga,2026-27,Augsburg,Yannik Keitel,3,2026,121,8206,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.08339644223451614,0.08339644223451614,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Afonso Moreira,3,2026,119,13739,M,1,87,0,0.3778434097766876,0,0.3778434097766876,0,0.0,2,0,0,0,0.12588709592819214,0.10882630944252014,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Aleix García,3,2026,119,1055,M,1,90,0,0.06451712548732758,0,0.06451712548732758,0,0.06034895405173302,2,1,0,0,0.7499606013298035,0.7375456690788269,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Christian Kofane,3,2026,119,13856,S,1,33,1,0.5795584917068481,1,0.5795584917068481,0,0.0,2,0,0,0,0.9955928921699524,0.41603443026542664,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Edmond Tapsoba,3,2026,119,8317,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7361981272697449,0.7361981272697449,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Ezequiél Fernández,3,2026,119,14008,M,1,57,0,0.05897049978375435,0,0.05897049978375435,0,0.03809807822108269,1,1,0,0,0.09706857800483704,0.0,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Facundo Medina,3,2026,119,8664,S,1,33,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6176510453224182,0.6176510453224182,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Ibrahim Maza,3,2026,119,11484,M,1,90,0,0.11341026425361633,0,0.11341026425361633,1,0.7037457823753357,3,4,1,0,0.7226352095603943,0.46807268261909485,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Jarell Quansah,3,2026,119,10187,S,1,33,0,0.0,0,0.0,0,0.4082000255584717,0,3,0,0,0.6211488842964172,0.2495582401752472,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Jonas Hofmann,3,2026,119,320,S,1,23,0,0.02282603271305561,0,0.02282603271305561,0,0.06386002898216248,1,2,0,0,0.4564966857433319,0.3989892601966858,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Loic Bade,3,2026,119,8665,D,1,57,0,0.16090908646583557,0,0.16090908646583557,0,0.0,1,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Lucas Vázquez,3,2026,119,2253,D,1,57,0,0.0,0,0.0,0,0.0,0,0,0,0,0.09706857800483704,0.09706857800483704,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Malik Tillman,3,2026,119,9860,M,1,67,0,0.03809807822108269,0,0.03809807822108269,0,0.0,1,0,0,0,0.14692439138889313,0.10882630944252014,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Mark Flekken,3,2026,119,7047,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4135003685951233,0.4135003685951233,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Miguel Gutiérrez,3,2026,119,8513,D,1,90,0,0.0,0,0.0,0,0.4528641700744629,0,4,0,0,0.8419108390808105,0.5727818012237549,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Patrik Schick,3,2026,119,1236,F,1,90,1,1.0582756996154785,1,1.0582756996154785,0,0.05897049978375435,5,1,0,0,0.7565520405769348,0.14097455143928528,GER1
GER-Bundesliga,2026-27,Bayer Leverkusen,Victor Boniface,3,2026,119,11867,S,1,3,0,0.23793287575244904,0,0.23793287575244904,0,0.04955023527145386,3,1,0,0,0.6785381436347961,0.45140397548675537,GER1
GER-Bundesliga,2026-27,Bayern Munich,Aleksandar Pavlovic,3,2026,117,11547,M,1,85,1,0.736701250076294,1,0.736701250076294,0,0.1302867978811264,3,1,0,0,1.0656437873840332,0.420737087726593,GER1
GER-Bundesliga,2026-27,Bayern Munich,Alphonso Davies,3,2026,117,7345,D,1,75,0,0.0,0,0.0,0,0.819525957107544,0,4,0,0,1.042884349822998,0.3537138104438782,GER1
GER-Bundesliga,2026-27,Bayern Munich,Dayotchanculle Upamecano,3,2026,117,5243,D,1,90,1,0.5120856165885925,1,0.5120856165885925,0,0.03782141953706741,1,1,0,0,0.8061878085136414,0.8061878085136414,GER1
GER-Bundesliga,2026-27,Bayern Munich,Harry Kane,3,2026,117,647,F,1,85,0,0.10187903791666031,0,0.10187903791666031,0,0.4346480667591095,2,2,0,0,1.3574475049972534,0.8209203481674194,GER1
GER-Bundesliga,2026-27,Bayern Munich,Ismael Saibari,3,2026,117,14937,S,1,28,0,0.03782141953706741,0,0.03782141953706741,2,1.061153769493103,1,3,0,0,0.6449066400527954,0.6449066400527954,GER1
GER-Bundesliga,2026-27,Bayern Munich,Jonathan Tah,3,2026,117,183,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Bayern Munich,Joshua Kimmich,3,2026,117,223,M,1,90,0,0.0,0,0.0,2,0.9065538048744202,0,2,0,0,1.6242845058441162,1.2298163175582886,GER1
GER-Bundesliga,2026-27,Bayern Munich,Josip Stanisic,3,2026,117,9458,S,1,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.08462853729724884,0.08462853729724884,GER1
GER-Bundesliga,2026-27,Bayern Munich,Kim Min-Jae,3,2026,117,10986,D,1,85,0,0.0,0,0.0,0,0.058386851102113724,0,1,1,0,0.17440569400787354,0.17440569400787354,GER1
GER-Bundesliga,2026-27,Bayern Munich,Konrad Laimer,3,2026,117,6109,D,1,90,0,0.1302867978811264,0,0.1302867978811264,0,0.0760975182056427,1,2,0,0,0.7260984182357788,0.5638329982757568,GER1
GER-Bundesliga,2026-27,Bayern Munich,Lennart Karl,3,2026,117,13573,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Bayern Munich,Luis Díaz,3,2026,117,10408,M,1,90,1,1.2893527746200562,1,1.2893527746200562,0,0.08462853729724884,6,1,0,0,2.1047236919403076,0.9255236983299255,GER1
GER-Bundesliga,2026-27,Bayern Munich,Manuel Neuer,3,2026,117,217,GK,1,90,0,0.0,0,0.0,0,0.29544222354888916,0,1,0,0,0.8557203412055969,0.5602781176567078,GER1
GER-Bundesliga,2026-27,Bayern Munich,Michael Olise,3,2026,117,9948,M,1,90,1,1.14048433303833,1,1.14048433303833,0,0.09179461747407913,6,1,0,0,2.000302314758301,0.9701440930366516,GER1
GER-Bundesliga,2026-27,Bayern Munich,Nathaniel Brown,3,2026,117,13122,M,1,62,0,0.13035544753074646,0,0.13035544753074646,0,0.0,1,0,0,0,0.4236142337322235,0.29325878620147705,GER1
GER-Bundesliga,2026-27,Bayern Munich,Tom Bischof,3,2026,117,10289,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Daniel Svensson,3,2026,129,13424,D,1,90,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4490646421909332,0.4490646421909332,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Felix Nmecha,3,2026,129,9202,M,1,76,0,0.07500375807285309,0,0.07500375807285309,0,0.08426462858915329,2,1,0,0,0.34165236353874207,0.18238398432731628,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Filippo Mané,3,2026,129,13017,S,1,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Giannis Konstantelias,3,2026,129,14990,F,1,56,0,0.19380305707454681,0,0.19380305707454681,0,0.17504943907260895,2,2,0,0,0.6659504771232605,0.29709798097610474,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Gregor Kobel,3,2026,129,5288,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.029317893087863922,0.029317893087863922,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Jobe Bellingham,3,2026,129,13887,M,1,90,0,0.03506002202630043,0,0.03506002202630043,0,0.15731531381607056,1,3,0,0,0.43698886036872864,0.28153136372566223,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Joey Veerman,3,2026,129,14992,S,1,14,0,0.10352830588817596,0,0.10352830588817596,0,0.0,1,0,0,0,0.12088798731565475,0.01735967956483364,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Julian Ryerson,3,2026,129,7997,D,1,76,0,0.0,0,0.0,0,0.029317893087863922,0,1,1,0,0.27273327112197876,0.27273327112197876,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Kauã Prates,3,2026,129,14991,S,1,4,0,0.01735967956483364,0,0.01735967956483364,0,0.0,1,0,0,0,0.01735967956483364,0.0,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Konstantinos Karetsas,3,2026,129,14989,F,1,76,0,0.40742063522338867,0,0.40742063522338867,1,0.17350831627845764,6,3,0,0,0.6989671587944031,0.28267940878868103,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Kouakou Gadou,3,2026,129,12485,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.32348766922950745,0.32348766922950745,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Marcel Sabitzer,3,2026,129,5248,S,1,34,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Maximilian Beier,3,2026,129,8137,D,1,86,0,0.341543972492218,0,0.341543972492218,0,0.17956134676933289,5,2,0,0,0.5375809073448181,0.03691783547401428,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Samuele Inácio,3,2026,129,14421,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Serhou Guirassy,3,2026,129,3738,F,1,90,1,0.15306608378887177,1,0.15306608378887177,0,0.18966513872146606,2,2,0,0,0.6114937663078308,0.2687625586986542,GER1
GER-Bundesliga,2026-27,Borussia Dortmund,Waldemar Anton,3,2026,129,106,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.22044987976551056,0.22044987976551056,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Daiki Hashioka,3,2026,130,12509,D,1,77,0,0.09133603423833847,0,0.09133603423833847,0,0.0,1,0,0,0,0.13928435742855072,0.04794832691550255,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,David Herold,3,2026,130,14965,S,1,25,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Franck Honorat,3,2026,130,3314,S,1,25,0,0.04397120699286461,0,0.04397120699286461,0,0.5253490209579468,2,6,0,0,0.47902584075927734,0.024787524715065956,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Hugo Bolin,3,2026,130,14428,M,1,90,0,0.512610137462616,0,0.512610137462616,0,0.09133603423833847,4,1,0,0,0.5377405285835266,0.29749050736427307,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Isac Lidberg,3,2026,130,14966,S,1,25,0,0.07052033394575119,0,0.07052033394575119,0,0.0,1,0,0,0,0.07052033394575119,0.0,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Joe Scally,3,2026,130,9674,S,1,13,0,0.054579321295022964,0,0.054579321295022964,0,0.0,1,0,0,0,0.1365784853696823,0.08199916034936905,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Kevin Diks,3,2026,130,1427,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.497213214635849,0.497213214635849,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Kevin Stöger,3,2026,130,7058,M,1,65,0,0.0,0,0.0,0,0.0,0,0,0,0,0.13928435742855072,0.13928435742855072,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Ko Itakura,3,2026,130,10727,D,1,90,0,0.05260460078716278,0,0.05260460078716278,0,0.0,1,0,0,0,0.49398648738861084,0.49398648738861084,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Lukas Ullrich,3,2026,130,11991,D,1,65,0,0.04794832691550255,0,0.04794832691550255,0,0.0,1,0,0,0,0.04794832691550255,0.0,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Mathieu Nguefack,3,2026,130,14967,S,1,25,0,0.0,0,0.0,0,0.024787524715065956,0,1,0,0,0.3414457440376282,0.31665822863578796,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Moritz Nicolas,3,2026,130,6321,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.19649599492549896,0.19649599492549896,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Philipp Sander,3,2026,130,12915,M,1,90,0,0.06268797069787979,0,0.06268797069787979,0,0.3636961281299591,2,1,0,0,0.5156059861183167,0.497213214635849,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Robin Hack,3,2026,130,6351,M,1,65,0,0.0513526014983654,0,0.0513526014983654,0,0.04794832691550255,1,1,0,0,0.16621574759483337,0.06691482663154602,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Tim Kleindienst,3,2026,130,6142,F,1,90,0,0.24613790214061737,0,0.24613790214061737,0,0.0513526014983654,1,1,0,0,0.41235363483428955,0.11486314982175827,GER1
GER-Bundesliga,2026-27,Borussia M.Gladbach,Wael Mohya,3,2026,130,14123,M,1,65,0,0.0,0,0.0,0,0.06691482663154602,0,1,0,0,0.2096034586429596,0.14268863201141357,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Ayoube Amaimouni-Echghouyab,3,2026,132,14331,M,1,87,0,0.23533308506011963,0,0.23533308506011963,0,0.04359552264213562,3,1,0,0,0.27892860770225525,0.0,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Can Uzun,3,2026,132,12954,M,1,87,0,0.4374995231628418,0,0.4374995231628418,0,0.134487584233284,1,2,0,0,0.6655562520027161,0.15223626792430878,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Elias Baum,3,2026,132,12250,D,1,90,0,0.12639659643173218,0,0.12639659643173218,1,0.7648589015007019,2,2,0,0,0.9612672328948975,0.0700116977095604,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Farès Chaïbi,3,2026,132,10792,M,1,90,0,0.07156328856945038,0,0.07156328856945038,0,0.0700116977095604,2,1,0,0,0.579074501991272,0.4374995231628418,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Jeremiaha Maluze,3,2026,132,14971,D,1,90,0,0.0,0,0.0,0,0.0,0,0,1,0,0.06560137122869492,0.06560137122869492,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Jonathan Burkardt,3,2026,132,7108,F,1,74,0,0.0586671382188797,0,0.0586671382188797,0,0.02796776220202446,1,1,0,0,0.08663490414619446,0.02796776220202446,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Keita Kosugi,3,2026,132,14330,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.06560137122869492,0.06560137122869492,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Love Arrhov,3,2026,132,14415,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Malik Pimpong,3,2026,132,14974,S,1,16,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Noah Atubolu,3,2026,132,10160,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.12426850944757462,0.12426850944757462,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Oscar Højlund,3,2026,132,12952,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Otávio,3,2026,132,14973,S,1,1,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Raphael Onyedika,3,2026,132,14972,M,1,90,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0586671382188797,0.0586671382188797,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Robin Koch,3,2026,132,6273,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.20008894801139832,0.20008894801139832,GER1
GER-Bundesliga,2026-27,Eintracht Frankfurt,Younes Ebnoutalib,3,2026,132,14329,F,1,90,3,1.2132409811019897,3,1.2132409811019897,0,0.06560137122869492,3,1,1,0,0.8600159287452698,0.1286788433790207,GER1
GER-Bundesliga,2026-27,Elversberg,Cole Campbell,3,2026,296,13131,M,1,67,1,0.4567485451698303,1,0.4567485451698303,0,0.0,3,0,1,0,0.4567485451698303,0.0,GER1
GER-Bundesliga,2026-27,Elversberg,David Mokwa,3,2026,296,13289,F,1,77,1,0.6447544097900391,1,0.6447544097900391,0,0.03866209462285042,2,1,0,0,0.6639928221702576,0.052352286875247955,GER1
GER-Bundesliga,2026-27,Elversberg,Felix Keidel,3,2026,296,14943,M,1,90,0,0.028672724962234497,0,0.028672724962234497,0,0.0,1,0,0,0,0.16505774855613708,0.1363850235939026,GER1
GER-Bundesliga,2026-27,Elversberg,Florian Le Joncour,3,2026,296,3624,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Elversberg,Francis-Ikechukwu Onyeka,3,2026,296,12313,M,1,67,0,0.12436242401599884,0,0.12436242401599884,1,0.3299485743045807,1,2,0,0,1.1674880981445312,0.7131770849227905,GER1
GER-Bundesliga,2026-27,Elversberg,Jan Gyamerah,3,2026,296,14940,D,1,77,0,0.0,0,0.0,0,0.0,0,0,0,0,0.18873731791973114,0.18873731791973114,GER1
GER-Bundesliga,2026-27,Elversberg,Lasse Günther,3,2026,296,9955,D,1,90,0,0.0,0,0.0,0,0.10153652727603912,0,1,0,0,0.7131770849227905,0.6116405129432678,GER1
GER-Bundesliga,2026-27,Elversberg,Luca Schnellbacher,3,2026,296,14944,S,1,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Elversberg,Luca Sirch,3,2026,296,14945,S,1,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER1
GER-Bundesliga,2026-27,Elversberg,Lukas Petkov,3,2026,296,9127,M,1,90,1,0.07996789366006851,1,0.07996789366006851,1,0.7360029816627502,2,2,0,0,0.8508193492889404,0.034848496317863464,GER1
GER-Bundesliga,2026-27,Elversberg,Lukas Pinckert,3,2026,296,14942,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6116405129432678,0.6116405129432678,GER1
GER-Bundesliga,2026-27,Elversberg,Lukasz Poreba,3,2026,296,10833,M,1,90,0,0.0,0,0.0,0,0.034848496317863464,0,1,0,0,0.6464890241622925,0.6116405129432678,GER1
GER-Bundesliga,2026-27,Elversberg,Maurice Krattenmacher,3,2026,296,14946,S,1,23,0,0.034848496317863464,0,0.034848496317863464,0,0.0,1,0,0,0,0.034848496317863464,0.0,GER1
GER-Bundesliga,2026-27,Elversberg,Maximilian Rohr,3,2026,296,14941,D,1,84,0,0.03866209462285042,0,0.03866209462285042,0,0.0,1,0,1,0,0.6116405129432678,0.6116405129432678,GER1
