season,league,tier,competition_type,Div,Date,Time,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,B365CH,B365CD,B365CA,AvgH,AvgD,AvgA,AvgCH,AvgCD,AvgCA,B365>2.5,B365<2.5,B365C>2.5,B365C<2.5
2024-25,Premier League,1,league,E0,2024-12-21,15:00,Brentford,Nott'm Forest,M Oliver,0,2,A,0.0,1.0,A,7.0,10.0,3.0,6.0,9.0,5.0,9.0,14.0,3.0,4.0,0.0,0.0,2.3,3.6,2.9,2.5,3.6,2.7,2.35,3.52,2.99,2.49,3.58,2.75,1.73,2.1,1.57,2.38
2024-25,Premier League,1,league,E0,2024-12-21,15:00,Ipswich,Newcastle,S Attwell,0,4,A,0.0,3.0,A,10.0,15.0,2.0,7.0,2.0,1.0,9.0,7.0,2.0,0.0,0.0,0.0,4.75,3.75,1.73,4.75,3.9,1.73,4.61,3.95,1.74,4.69,4.04,1.72,1.62,2.3,1.57,2.38
2024-25,Premier League,1,league,E0,2024-12-21,15:00,West Ham,Brighton,R Jones,1,1,D,0.0,0.0,D,11.0,12.0,4.0,6.0,8.0,4.0,14.0,20.0,2.0,2.0,0.0,0.0,2.88,3.7,2.35,2.75,3.6,2.45,2.8,3.75,2.38,2.77,3.63,2.46,1.5,2.63,1.5,2.63
2024-25,Premier League,1,league,E0,2024-12-21,17:30,Crystal Palace,Arsenal,S Hooper,1,5,A,1.0,3.0,A,15.0,14.0,6.0,6.0,3.0,3.0,9.0,8.0,2.0,2.0,0.0,0.0,6.25,4.2,1.55,7.0,4.33,1.48,6.08,4.11,1.57,7.14,4.42,1.48,1.87,2.03,1.85,2.05
2024-25,Bundesliga,1,league,D1,2024-12-22,14:30,Bochum,Heidenheim,,2,0,H,2.0,0.0,H,14.0,10.0,4.0,2.0,5.0,2.0,18.0,15.0,2.0,7.0,0.0,0.0,2.3,3.5,3.0,2.0,3.5,3.6,2.32,3.52,2.98,2.1,3.49,3.5,1.73,2.1,1.8,2.0
2024-25,Bundesliga,1,league,D1,2024-12-22,16:30,Wolfsburg,Dortmund,,1,3,A,0.0,3.0,A,14.0,12.0,5.0,4.0,10.0,4.0,8.0,8.0,3.0,2.0,0.0,1.0,3.1,3.6,2.2,3.1,3.8,2.15,3.05,3.67,2.23,3.18,3.72,2.15,1.62,2.3,1.62,2.3
2024-25,La Liga,1,league,SP1,2024-12-22,13:00,Valencia,Alaves,,2,2,D,0.0,1.0,A,8.0,11.0,3.0,3.0,5.0,4.0,20.0,15.0,2.0,1.0,0.0,0.0,2.25,3.1,3.5,2.05,3.25,3.9,2.28,3.04,3.52,2.12,3.12,3.89,2.63,1.5,2.38,1.57
2024-25,La Liga,1,league,SP1,2024-12-22,15:15,Real Madrid,Sevilla,,4,2,H,3.0,1.0,H,16.0,10.0,8.0,5.0,6.0,6.0,5.0,14.0,1.0,2.0,0.0,0.0,1.33,5.5,9.0,1.25,6.5,10.0,1.34,5.53,8.21,1.25,6.41,10.64,1.53,2.5,1.4,3.0
2024-25,La Liga,1,league,SP1,2024-12-22,17:30,Las Palmas,Espanol,,1,0,H,0.0,0.0,D,10.0,9.0,4.0,2.0,2.0,2.0,9.0,16.0,4.0,2.0,0.0,0.0,1.85,3.6,4.33,2.1,3.25,3.8,1.84,3.54,4.45,2.08,3.23,3.87,2.1,1.73,2.38,1.57
2024-25,La Liga,1,league,SP1,2024-12-22,17:30,Leganes,Villarreal,,2,5,A,2.0,2.0,D,5.0,18.0,3.0,9.0,1.0,5.0,17.0,15.0,1.0,2.0,2.0,0.0,4.2,3.4,1.91,4.2,3.5,1.9,4.1,3.47,1.94,4.21,3.51,1.9,2.03,1.87,2.02,1.88
2024-25,La Liga,1,league,SP1,2024-12-22,20:00,Betis,Vallecano,,1,1,D,1.0,0.0,H,14.0,10.0,5.0,4.0,5.0,5.0,9.0,14.0,0.0,4.0,0.0,0.0,1.8,3.5,4.75,1.7,3.75,5.0,1.8,3.54,4.69,1.72,3.7,5.09,2.2,1.67,2.1,1.73
2024-25,Premier League,1,league,E0,2024-12-22,14:00,Everton,Chelsea,C Kavanagh,0,0,D,0.0,0.0,D,5.0,12.0,4.0,5.0,2.0,5.0,20.0,12.0,4.0,1.0,0.0,0.0,5.0,4.2,1.62,4.5,4.1,1.67,5.18,4.13,1.63,4.84,4.12,1.68,1.67,2.2,1.62,2.3
2024-25,Premier League,1,league,E0,2024-12-22,14:00,Fulham,Southampton,T Robinson,0,0,D,0.0,0.0,D,16.0,5.0,5.0,1.0,6.0,5.0,8.0,15.0,1.0,3.0,0.0,0.0,1.42,4.75,7.0,1.57,4.2,5.75,1.42,4.96,7.21,1.62,4.18,5.45,1.57,2.38,1.73,2.1
2024-25,Premier League,1,league,E0,2024-12-22,14:00,Leicester,Wolves,A Taylor,0,3,A,0.0,3.0,A,9.0,8.0,5.0,4.0,6.0,1.0,15.0,16.0,2.0,0.0,0.0,0.0,2.55,3.4,2.7,2.9,3.4,2.38,2.55,3.56,2.69,2.92,3.43,2.44,1.67,2.2,1.67,2.2
2024-25,Premier League,1,league,E0,2024-12-22,14:00,Man United,Bournemouth,C Pawson,0,3,A,0.0,1.0,A,23.0,10.0,7.0,5.0,13.0,1.0,11.0,11.0,1.0,3.0,0.0,0.0,1.8,3.8,4.2,1.8,3.7,4.33,1.85,3.88,4.07,1.86,3.75,4.2,1.57,2.38,1.73,2.1
2024-25,Premier League,1,league,E0,2024-12-22,16:30,Tottenham,Liverpool,S Barrott,3,6,A,1.0,3.0,A,9.0,24.0,5.0,12.0,7.0,5.0,7.0,9.0,1.0,2.0,0.0,0.0,4.5,4.0,1.73,4.75,4.5,1.6,4.29,4.33,1.72,4.69,4.57,1.64,1.3,3.5,1.29,3.75
2024-25,Premier League,1,league,E0,2024-12-26,12:30,Man City,Everton,S Hooper,1,1,D,1.0,1.0,D,24.0,8.0,5.0,3.0,8.0,5.0,5.0,10.0,1.0,4.0,0.0,0.0,1.33,5.5,7.5,1.33,5.5,8.5,1.34,5.46,8.59,1.34,5.41,8.72,1.53,2.5,1.5,2.63
2024-25,Premier League,1,league,E0,2024-12-26,15:00,Bournemouth,Crystal Palace,T Bramall,0,0,D,0.0,0.0,D,18.0,10.0,4.0,4.0,5.0,2.0,13.0,12.0,2.0,2.0,0.0,0.0,1.9,3.8,3.8,2.1,3.6,3.4,1.9,3.77,3.87,2.08,3.64,3.47,1.73,2.1,1.67,2.2
2024-25,Premier League,1,league,E0,2024-12-26,15:00,Chelsea,Fulham,S Barrott,1,2,A,1.0,0.0,H,12.0,14.0,8.0,7.0,3.0,1.0,13.0,13.0,1.0,3.0,0.0,0.0,1.48,4.75,6.0,1.45,5.25,5.75,1.47,4.88,6.15,1.46,4.92,6.28,1.44,2.75,1.5,2.63
2024-25,Premier League,1,league,E0,2024-12-26,15:00,Newcastle,Aston Villa,A Taylor,3,0,H,1.0,0.0,H,22.0,4.0,8.0,1.0,9.0,6.0,15.0,10.0,2.0,1.0,0.0,1.0,1.91,3.8,3.75,1.9,3.8,3.8,1.93,3.91,3.66,1.94,3.79,3.8,1.62,2.3,1.62,2.3
2024-25,Premier League,1,league,E0,2024-12-26,15:00,Nott'm Forest,Tottenham,C Pawson,1,0,H,1.0,0.0,H,10.0,13.0,3.0,4.0,2.0,7.0,12.0,13.0,3.0,2.0,0.0,1.0,2.3,3.75,2.88,2.1,3.9,3.0,2.35,3.74,2.82,2.16,3.91,3.07,1.5,2.63,1.4,3.0
2024-25,Premier League,1,league,E0,2024-12-26,15:00,Southampton,West Ham,L Smith,0,1,A,0.0,0.0,D,18.0,16.0,5.0,2.0,2.0,2.0,15.0,8.0,1.0,2.0,0.0,0.0,3.25,3.5,2.2,3.1,3.5,2.25,3.24,3.56,2.18,3.08,3.52,2.29,1.67,2.2,1.73,2.1
2024-25,Premier League,1,league,E0,2024-12-26,17:30,Wolves,Man United,T Harrington,2,0,H,0.0,0.0,D,7.0,11.0,4.0,4.0,4.0,4.0,12.0,12.0,2.0,2.0,0.0,1.0,3.9,3.7,1.91,4.33,3.8,1.8,3.8,3.7,1.94,4.35,3.81,1.82,1.67,2.2,1.73,2.1
2024-25,Premier League,1,league,E0,2024-12-26,20:00,Liverpool,Leicester,D Bond,3,1,H,1.0,1.0,D,19.0,4.0,7.0,1.0,14.0,1.0,17.0,5.0,3.0,2.0,0.0,0.0,1.08,12.0,23.0,1.07,12.0,23.0,1.08,12.4,25.35,1.08,12.79,27.21,1.2,4.5,1.17,5.0
2024-25,Premier League,1,league,E0,2024-12-27,19:30,Brighton,Brentford,A Madley,0,0,D,0.0,0.0,D,24.0,8.0,7.0,3.0,5.0,3.0,6.0,12.0,0.0,2.0,0.0,0.0,1.62,4.33,4.75,1.6,4.5,4.75,1.64,4.44,4.89,1.62,4.5,4.89,1.44,2.75,1.44,2.75
2024-25,Premier League,1,league,E0,2024-12-27,20:15,Arsenal,Ipswich,D England,1,0,H,1.0,0.0,H,13.0,3.0,5.0,0.0,5.0,1.0,7.0,12.0,1.0,1.0,0.0,0.0,1.14,9.0,15.0,1.14,8.5,17.0,1.16,8.37,17.31,1.14,8.78,18.59,1.4,3.0,1.36,3.2
2024-25,Premier League,1,league,E0,2024-12-29,14:30,Leicester,Man City,M Oliver,0,2,A,0.0,1.0,A,11.0,14.0,4.0,5.0,4.0,4.0,11.0,6.0,2.0,1.0,0.0,0.0,7.5,5.5,1.36,9.5,6.25,1.27,7.92,5.62,1.34,9.62,6.36,1.27,1.36,3.2,1.33,3.4
2024-25,Premier League,1,league,E0,2024-12-29,15:00,Crystal Palace,Southampton,M Salisbury,2,1,H,1.0,1.0,D,19.0,7.0,10.0,3.0,8.0,7.0,18.0,19.0,2.0,3.0,0.0,0.0,1.57,3.9,5.5,1.5,4.33,6.25,1.61,4.11,5.42,1.53,4.34,6.2,1.73,2.1,1.67,2.2
2024-25,Premier League,1,league,E0,2024-12-29,15:00,Everton,Nott'm Forest,T Harrington,0,2,A,0.0,1.0,A,13.0,11.0,2.0,7.0,5.0,4.0,13.0,10.0,4.0,1.0,0.0,0.0,2.6,3.2,2.8,2.63,3.1,2.88,2.64,3.16,2.83,2.69,3.08,2.89,2.2,1.67,2.3,1.62
2024-25,Premier League,1,league,E0,2024-12-29,15:00,Fulham,Bournemouth,R Jones,2,2,D,1.0,0.0,H,11.0,16.0,6.0,9.0,1.0,7.0,7.0,16.0,1.0,3.0,0.0,0.0,2.3,3.6,2.88,2.25,3.4,3.2,2.35,3.58,2.91,2.3,3.43,3.18,1.67,2.2,1.8,2.0
2024-25,Premier League,1,league,E0,2024-12-29,15:00,Tottenham,Wolves,C Kavanagh,2,2,D,2.0,1.0,H,13.0,11.0,3.0,3.0,5.0,5.0,9.0,10.0,1.0,2.0,0.0,0.0,1.6,5.0,4.2,1.65,4.33,4.5,1.61,4.77,4.56,1.66,4.53,4.58,1.33,3.4,1.36,3.2
2024-25,Premier League,1,league,E0,2024-12-29,17:15,West Ham,Liverpool,A Taylor,0,5,A,0.0,3.0,A,7.0,22.0,0.0,13.0,3.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,7.0,5.0,1.4,7.0,5.25,1.38,7.04,5.21,1.4,7.44,5.35,1.38,1.4,3.0,1.4,3.0
2024-25,Premier League,1,league,E0,2024-12-30,19:45,Aston Villa,Brighton,C Pawson,2,2,D,1.0,1.0,D,20.0,13.0,4.0,4.0,12.0,3.0,9.0,14.0,2.0,3.0,0.0,0.0,1.9,3.8,3.6,1.85,3.7,4.1,1.94,3.86,3.61,1.89,3.73,4.06,1.57,2.38,1.62,2.3
2024-25,Premier League,1,league,E0,2024-12-30,19:45,Ipswich,Chelsea,J Brooks,2,0,H,1.0,0.0,H,9.0,20.0,6.0,5.0,4.0,7.0,9.0,5.0,4.0,4.0,0.0,0.0,6.5,4.75,1.42,7.0,5.0,1.4,6.87,5.02,1.41,7.45,5.18,1.39,1.44,2.75,1.44,2.75
2024-25,Premier League,1,league,E0,2024-12-30,20:00,Man United,Newcastle,S Hooper,0,2,A,0.0,2.0,A,10.0,12.0,0.0,4.0,2.0,3.0,13.0,8.0,1.0,1.0,0.0,0.0,2.75,3.5,2.55,2.7,3.5,2.55,2.7,3.61,2.49,2.74,3.53,2.52,1.62,2.3,1.67,2.2
2024-25,Premier League,1,league,E0,2025-01-01,17:30,Brentford,Arsenal,P Bankes,1,3,A,1.0,1.0,D,5.0,14.0,2.0,5.0,4.0,3.0,6.0,8.0,1.0,2.0,0.0,0.0,6.5,4.75,1.44,5.5,4.33,1.55,6.67,4.8,1.44,5.87,4.46,1.54,1.53,2.5,1.67,2.2
2024-25,La Liga,1,league,SP1,2025-01-03,20:00,Valencia,Real Madrid,,1,2,A,1.0,0.0,H,8.0,17.0,5.0,5.0,2.0,5.0,16.0,9.0,2.0,3.0,0.0,1.0,7.0,4.5,1.42,7.0,4.75,1.42,7.11,4.67,1.44,7.34,4.8,1.42,1.67,2.2,1.67,2.2
2024-25,Premier League,1,league,E0,2025-01-04,12:30,Tottenham,Newcastle,A Madley,1,2,A,1.0,2.0,A,13.0,14.0,4.0,4.0,9.0,10.0,11.0,15.0,1.0,4.0,0.0,0.0,2.88,3.8,2.25,3.9,4.5,1.73,2.88,3.94,2.24,3.81,4.5,1.79,1.33,3.4,1.25,4.0
2024-25,Premier League,1,league,E0,2025-01-04,15:00,Aston Villa,Leicester,J Gillett,2,1,H,0.0,0.0,D,13.0,4.0,5.0,2.0,7.0,2.0,10.0,11.0,0.0,1.0,0.0,0.0,1.33,5.5,8.5,1.33,5.25,8.5,1.32,5.51,9.16,1.33,5.63,8.49,1.5,2.63,1.4,3.0
2024-25,Premier League,1,league,E0,2025-01-04,15:00,Bournemouth,Everton,J Brooks,1,0,H,0.0,0.0,D,19.0,9.0,8.0,0.0,9.0,3.0,15.0,14.0,2.0,2.0,0.0,0.0,1.73,3.75,4.75,1.67,3.8,5.0,1.75,3.82,4.71,1.69,3.86,5.1,1.91,1.99,1.86,2.07
2024-25,Premier League,1,league,E0,2025-01-04,15:00,Crystal Palace,Chelsea,T Robinson,1,1,D,0.0,1.0,A,13.0,15.0,6.0,1.0,6.0,6.0,9.0,12.0,0.0,2.0,0.0,0.0,3.8,3.75,1.91,3.6,3.9,1.91,3.65,3.88,1.95,3.58,3.84,1.98,1.57,2.38,1.5,2.63
2024-25,Premier League,1,league,E0,2025-01-04,15:00,Man City,West Ham,M Salisbury,4,1,H,2.0,0.0,H,10.0,17.0,7.0,4.0,7.0,1.0,8.0,13.0,2.0,1.0,0.0,0.0,1.3,6.25,7.5,1.22,7.0,9.5,1.31,6.09,8.3,1.24,6.97,10.25,1.33,3.4,1.29,3.75
2024-25,Premier League,1,league,E0,2025-01-04,15:00,Southampton,Brentford,S Attwell,0,5,A,0.0,1.0,A,8.0,20.0,1.0,11.0,2.0,2.0,10.0,4.0,2.0,0.0,0.0,0.0,3.0,3.4,2.4,3.25,3.6,2.1,2.78,3.54,2.48,3.33,3.58,2.15,1.67,2.2,1.73,2.1
2024-25,Premier League,1,league,E0,2025-01-04,17:30,Brighton,Arsenal,A Taylor,1,1,D,0.0,1.0,A,11.0,9.0,4.0,3.0,2.0,5.0,17.0,14.0,2.0,3.0,0.0,0.0,4.33,3.75,1.8,5.0,3.6,1.75,4.36,3.83,1.8,4.74,3.59,1.81,1.73,2.1,2.05,1.88
2024-25,Premier League,1,league,E0,2025-01-05,14:00,Fulham,Ipswich,D Bond,2,2,D,0.0,1.0,A,15.0,7.0,4.0,3.0,9.0,2.0,10.0,14.0,1.0,5.0,0.0,0.0,1.55,4.2,5.75,1.53,4.2,6.0,1.56,4.34,5.68,1.56,4.16,6.02,1.73,2.1,1.8,2.0
2024-25,Premier League,1,league,E0,2025-01-05,16:30,Liverpool,Man United,M Oliver,2,2,D,0.0,0.0,D,19.0,13.0,6.0,4.0,6.0,9.0,10.0,13.0,2.0,4.0,0.0,0.0,1.29,6.25,8.0,1.36,5.5,7.5,1.29,6.05,9.49,1.36,5.42,7.9,1.44,2.75,1.5,2.63
2024-25,Premier League,1,league,E0,2025-01-06,20:00,Wolves,Nott'm Forest,P Bankes,0,3,A,0.0,2.0,A,13.0,11.0,6.0,3.0,5.0,3.0,10.0,8.0,1.0,2.0,0.0,0.0,3.3,3.2,2.3,3.9,3.5,1.95,3.22,3.22,2.33,3.86,3.46,2.01,2.1,1.73,1.87,2.03
2024-25,Bundesliga,1,league,D1,2025-01-10,19:30,Dortmund,Leverkusen,,2,3,A,1.0,3.0,A,12.0,7.0,5.0,5.0,6.0,1.0,8.0,6.0,1.0,2.0,0.0,0.0,2.7,3.6,2.45,3.7,3.8,1.91,2.82,3.55,2.43,3.65,3.76,1.97,1.57,2.38,1.53,2.5
2024-25,La Liga,1,league,SP1,2025-01-10,20:00,Vallecano,Celta,,2,1,H,1.0,1.0,D,8.0,23.0,5.0,7.0,3.0,3.0,18.0,9.0,2.0,3.0,0.0,1.0,2.75,3.1,2.7,2.8,3.2,2.63,2.81,3.07,2.74,2.85,3.14,2.64,2.2,1.67,2.2,1.67
2024-25,Bundesliga,1,league,D1,2025-01-11,14:30,Freiburg,Holstein Kiel,,3,2,H,2.0,0.0,H,14.0,14.0,5.0,7.0,7.0,1.0,9.0,12.0,2.0,3.0,0.0,0.0,1.4,4.75,7.5,1.45,5.0,6.5,1.39,4.98,7.58,1.44,4.87,6.6,1.57,2.38,1.5,2.63
2024-25,Bundesliga,1,league,D1,2025-01-11,14:30,Heidenheim,Union Berlin,,2,0,H,1.0,0.0,H,16.0,10.0,9.0,6.0,5.0,4.0,8.0,10.0,0.0,1.0,0.0,1.0,3.1,3.3,2.3,3.2,3.3,2.25,3.17,3.26,2.34,3.16,3.33,2.31,2.05,1.85,1.88,2.05
2024-25,Bundesliga,1,league,D1,2025-01-11,14:30,Hoffenheim,Wolfsburg,,0,1,A,0.0,1.0,A,15.0,12.0,2.0,3.0,4.0,8.0,15.0,14.0,1.0,2.0,0.0,0.0,2.35,3.6,2.88,2.3,3.5,3.0,2.43,3.45,2.87,2.33,3.44,3.02,1.57,2.38,1.73,2.1
2024-25,Bundesliga,1,league,D1,2025-01-11,14:30,Mainz,Bochum,,2,0,H,1.0,0.0,H,10.0,11.0,5.0,2.0,5.0,6.0,6.0,16.0,0.0,2.0,0.0,0.0,1.53,4.33,5.75,1.65,4.0,5.0,1.56,4.28,5.76,1.66,3.95,5.18,1.73,2.1,1.92,2.01
2024-25,Bundesliga,1,league,D1,2025-01-11,14:30,St Pauli,Ein Frankfurt,,0,1,A,0.0,1.0,A,18.0,14.0,4.0,6.0,3.0,3.0,8.0,7.0,0.0,3.0,0.0,0.0,3.7,3.5,2.05,3.5,3.4,2.15,3.57,3.47,2.08,3.46,3.42,2.15,1.85,2.05,1.86,2.07
2024-25,Bundesliga,1,league,D1,2025-01-11,17:30,M'gladbach,Bayern Munich,,0,1,A,0.0,0.0,D,5.0,23.0,0.0,10.0,4.0,10.0,10.0,7.0,3.0,1.0,0.0,0.0,7.0,5.0,1.4,8.0,5.25,1.33,6.8,5.23,1.4,8.08,5.65,1.34,1.36,3.2,1.36,3.2
2024-25,La Liga,1,league,SP1,2025-01-11,13:00,Alaves,Girona,,0,1,A,0.0,0.0,D,11.0,3.0,2.0,1.0,6.0,3.0,16.0,11.0,1.0,4.0,0.0,0.0,2.75,3.1,2.75,3.1,3.1,2.45,2.77,3.13,2.7,3.19,3.08,2.44,2.2,1.67,2.3,1.62
2024-25,La Liga,1,league,SP1,2025-01-11,15:15,Valladolid,Betis,,1,0,H,0.0,0.0,D,12.0,14.0,1.0,3.0,1.0,8.0,21.0,10.0,2.0,4.0,0.0,0.0,4.5,3.5,1.83,4.75,3.6,1.73,4.48,3.47,1.85,4.94,3.57,1.76,2.1,1.73,2.1,1.73
2024-25,La Liga,1,league,SP1,2025-01-11,17:30,Espanol,Leganes,,1,1,D,1.0,1.0,D,15.0,14.0,5.0,6.0,8.0,4.0,15.0,19.0,2.0,2.0,0.0,1.0,2.1,3.0,4.0,2.05,2.9,4.5,2.09,3.03,4.07,2.16,2.94,4.1,2.75,1.44,2.75,1.44
2024-25,La Liga,1,league,SP1,2025-01-11,20:00,Sevilla,Valencia,,1,1,D,0.0,0.0,D,15.0,5.0,5.0,1.0,10.0,1.0,16.0,8.0,1.0,2.0,0.0,0.0,2.0,3.3,4.0,2.05,3.2,3.9,2.0,3.42,3.85,2.1,3.2,3.86,2.3,1.62,2.38,1.57
2024-25,Bundesliga,1,league,D1,2025-01-12,14:30,RB Leipzig,Werder Bremen,,4,2,H,2.0,1.0,H,18.0,7.0,7.0,2.0,4.0,1.0,7.0,12.0,1.0,1.0,0.0,0.0,1.75,4.0,4.2,1.85,3.9,3.7,1.75,4.11,4.22,1.88,3.84,3.88,1.53,2.5,1.57,2.38
2024-25,Bundesliga,1,league,D1,2025-01-12,16:30,Augsburg,Stuttgart,,0,1,A,0.0,0.0,D,8.0,13.0,2.0,5.0,3.0,9.0,11.0,14.0,5.0,1.0,0.0,0.0,3.6,3.6,2.0,3.9,3.7,1.9,3.61,3.65,1.99,3.95,3.65,1.92,1.73,2.1,1.73,2.1
2024-25,La Liga,1,league,SP1,2025-01-12,13:00,Las Palmas,Getafe,,1,2,A,0.0,0.0,D,15.0,12.0,7.0,3.0,4.0,5.0,14.0,17.0,2.0,3.0,0.0,0.0,2.45,2.9,3.3,2.5,2.75,3.4,2.49,2.93,3.24,2.5,2.76,3.49,2.75,1.44,3.2,1.36
2024-25,La Liga,1,league,SP1,2025-01-12,15:15,Ath Madrid,Osasuna,,1,0,H,0.0,0.0,D,9.0,6.0,5.0,1.0,4.0,0.0,8.0,14.0,2.0,0.0,0.0,0.0,1.33,5.0,10.0,1.33,5.0,11.0,1.31,5.3,10.29,1.31,5.14,10.93,1.8,2.0,1.88,2.02
2024-25,La Liga,1,league,SP1,2025-01-13,20:00,Sociedad,Villarreal,,1,0,H,0.0,0.0,D,6.0,15.0,3.0,5.0,3.0,7.0,17.0,6.0,4.0,2.0,0.0,0.0,2.0,3.3,4.0,1.95,3.4,4.0,1.94,3.48,4.0,2.0,3.38,3.99,2.05,1.85,2.0,1.9
2024-25,Bundesliga,1,league,D1,2025-01-14,17:30,Holstein Kiel,Dortmund,,4,2,H,3.0,0.0,H,11.0,16.0,7.0,4.0,1.0,9.0,13.0,11.0,2.0,2.0,1.0,0.0,5.25,4.5,1.55,6.5,4.75,1.45,5.41,4.64,1.55,6.48,4.79,1.46,1.44,2.75,1.5,2.63
2024-25,Bundesliga,1,league,D1,2025-01-14,19:30,Ein Frankfurt,Freiburg,,4,1,H,1.0,1.0,D,23.0,7.0,8.0,5.0,8.0,1.0,8.0,11.0,1.0,1.0,0.0,0.0,1.7,4.2,4.33,1.67,4.33,4.5,1.71,4.12,4.53,1.7,4.15,4.59,1.57,2.38,1.53,2.5
2024-25,Bundesliga,1,league,D1,2025-01-14,19:30,Leverkusen,Mainz,,1,0,H,0.0,0.0,D,20.0,7.0,9.0,4.0,8.0,4.0,4.0,14.0,2.0,3.0,0.0,0.0,1.36,5.25,7.5,1.36,5.25,8.0,1.37,5.12,8.38,1.36,5.13,8.66,1.62,2.3,1.67,2.2
2024-25,Bundesliga,1,league,D1,2025-01-14,19:30,Wolfsburg,M'gladbach,,5,1,H,1.0,0.0,H,16.0,9.0,5.0,5.0,4.0,7.0,10.0,7.0,1.0,0.0,0.0,0.0,1.91,3.8,3.75,1.85,3.75,4.0,1.96,3.8,3.69,1.9,3.75,3.93,1.62,2.3,1.67,2.2
2024-25,Premier League,1,league,E0,2025-01-14,19:30,Brentford,Man City,A Taylor,2,2,D,0.0,0.0,D,18.0,21.0,6.0,8.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,4.75,4.2,1.62,5.25,4.2,1.6,4.76,4.47,1.64,5.16,4.47,1.6,1.4,3.0,1.44,2.75
2024-25,Premier League,1,league,E0,2025-01-14,19:30,Chelsea,Bournemouth,R Jones,2,2,D,1.0,0.0,H,26.0,7.0,10.0,3.0,9.0,3.0,15.0,16.0,2.0,3.0,0.0,0.0,1.48,4.75,6.0,1.5,4.75,5.25,1.5,4.81,5.92,1.52,4.75,5.54,1.4,3.0,1.4,3.0
2024-25,Premier League,1,league,E0,2025-01-14,19:30,West Ham,Fulham,C Pawson,3,2,H,2.0,0.0,H,4.0,21.0,3.0,5.0,0.0,3.0,9.0,18.0,3.0,3.0,0.0,0.0,3.0,3.4,2.38,3.0,3.3,2.35,2.97,3.43,2.41,3.07,3.3,2.42,1.86,2.04,1.95,1.95
2024-25,Premier League,1,league,E0,2025-01-14,20:00,Nott'm Forest,Liverpool,C Kavanagh,1,1,D,1.0,0.0,H,6.0,23.0,3.0,7.0,0.0,9.0,7.0,10.0,2.0,1.0,0.0,0.0,5.25,4.1,1.62,5.25,4.1,1.62,5.14,4.16,1.64,5.37,4.2,1.61,1.62,2.3,1.62,2.3
2024-25,Bundesliga,1,league,D1,2025-01-15,17:30,Bochum,St Pauli,,1,0,H,0.0,0.0,D,13.0,12.0,5.0,1.0,6.0,7.0,7.0,15.0,1.0,3.0,0.0,1.0,2.6,3.25,2.75,2.45,3.2,3.0,2.59,3.27,2.81,2.56,3.21,2.89,2.0,1.8,2.04,1.86
2024-25,Bundesliga,1,league,D1,2025-01-15,19:30,Bayern Munich,Hoffenheim,,5,0,H,3.0,0.0,H,25.0,5.0,10.0,2.0,13.0,1.0,8.0,10.0,1.0,1.0,0.0,0.0,1.13,9.0,17.0,1.11,9.5,19.0,1.12,10.12,18.51,1.11,10.48,20.64,1.25,4.0,1.25,4.0
2024-25,Bundesliga,1,league,D1,2025-01-15,19:30,Stuttgart,RB Leipzig,,2,1,H,0.0,1.0,A,14.0,6.0,6.0,3.0,5.0,0.0,10.0,19.0,2.0,7.0,0.0,2.0,1.95,3.9,3.4,1.95,3.8,3.5,2.01,3.78,3.47,1.99,3.8,3.52,1.44,2.75,1.44,2.75
2024-25,Bundesliga,1,league,D1,2025-01-15,19:30,Union Berlin,Augsburg,,0,2,A,0.0,2.0,A,13.0,11.0,2.0,5.0,7.0,4.0,15.0,9.0,1.0,2.0,0.0,0.0,1.83,3.5,4.5,2.15,3.3,3.5,1.84,3.51,4.55,2.14,3.28,3.62,2.1,1.73,2.1,1.73
2024-25,Bundesliga,1,league,D1,2025-01-15,19:30,Werder Bremen,Heidenheim,,3,3,D,1.0,1.0,D,12.0,14.0,5.0,5.0,4.0,2.0,10.0,15.0,5.0,3.0,0.0,0.0,1.6,4.2,4.75,1.73,4.0,4.5,1.63,4.26,4.92,1.74,3.99,4.44,1.57,2.38,1.62,2.3
2024-25,Premier League,1,league,E0,2025-01-15,19:30,Everton,Aston Villa,S Barrott,0,1,A,0.0,0.0,D,10.0,11.0,3.0,3.0,8.0,5.0,17.0,10.0,2.0,1.0,0.0,0.0,3.25,3.2,2.3,3.4,3.1,2.25,3.2,3.24,2.35,3.48,3.11,2.29,2.08,1.82,2.3,1.62
2024-25,Premier League,1,league,E0,2025-01-15,19:30,Leicester,Crystal Palace,A Madley,0,2,A,0.0,0.0,D,21.0,9.0,4.0,4.0,4.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,3.9,3.6,1.91,3.8,3.7,1.91,3.88,3.73,1.92,3.93,3.61,1.95,1.73,2.1,1.9,2.0
2024-25,Premier League,1,league,E0,2025-01-15,19:30,Newcastle,Wolves,D England,3,0,H,1.0,0.0,H,17.0,13.0,5.0,7.0,4.0,2.0,10.0,13.0,0.0,2.0,0.0,0.0,1.36,5.5,8.0,1.36,5.0,7.5,1.35,5.54,8.08,1.37,5.26,7.88,1.44,2.75,1.5,2.63
